m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes,month,periodo
840,United States of America,,01211,Asparagus,2019,9.0,9,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,12,2019-12-01
840,United States of America,,01212,Cabbages,2019,7.0,7,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,9,2019-09-01
840,United States of America,,01212,Cabbages,2019,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,1,2019-01-01
840,United States of America,,01212,Cabbages,2019,12.0,12,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,7,2019-07-01
840,United States of America,,01212,Cabbages,2019,12.0,12,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,3,2019-03-01
840,United States of America,,01212,Cabbages,2019,12.0,12,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,1,2019-01-01
840,United States of America,,01213,Cauliflowers and broccoli,2019,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,8,2019-08-01
840,United States of America,,01213,Cauliflowers and broccoli,2019,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,6,2019-06-01
840,United States of America,,01214,Lettuce and chicory,2019,7.0,7,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,4,2019-04-01
840,United States of America,,01214,Lettuce and chicory,2019,7.0,7,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,1,2019-01-01
840,United States of America,,01214,Lettuce and chicory,2019,10.0,10,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,5,2019-05-01
840,United States of America,,01215,Spinach,2019,12.0,12,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,3,2019-03-01
840,United States of America,,01216,Artichokes,2019,7.0,7,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,12,2019-12-01
840,United States of America,,01231,"Chillies and peppers, green (<i>Capsicum</i> spp. and <i>Pimenta</i> spp.)",2019,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,2,2019-02-01
840,United States of America,,01232,Cucumbers and gherkins,2019,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,2,2019-02-01
840,United States of America,,01233,Eggplants (aubergines),2019,10.0,10,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,4,2019-04-01
840,United States of America,,01234,Tomatoes,2019,15.0,15,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,11,2019-11-01
840,United States of America,,01235,"Pumpkins, squash and gourds",2019,10.0,10,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,11,2019-11-01
840,United States of America,,01235,"Pumpkins, squash and gourds",2019,10.0,10,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,9,2019-09-01
840,United States of America,,01239.01,Okra,2019,12.0,12,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,5,2019-05-01
840,United States of America,,01241.90,"Other beans, green",2019,6.0,6,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,2,2019-02-01
840,United States of America,,01241.90,"Other beans, green",2019,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,2,2019-02-01
840,United States of America,,01251,Carrots and turnips,2019,12.0,12,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,9,2019-09-01
840,United States of America,,01251,Carrots and turnips,2019,3.0,3,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,2,2019-02-01
840,United States of America,,01252,Green garlic,2019,19.0,19,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,10,2019-10-01
840,United States of America,,01253.01,"Onions and shallots, green",2019,6.0,6,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,2,2019-02-01
840,United States of America,,01290.01,Green corn (maize),2019,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,3,2019-03-01
840,United States of America,,01290.90,"Other vegetables, fresh n.e.c.",2019,7.0,7,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,9,2019-09-01
840,United States of America,,01321,Pomelos and grapefruits,2019,3.0,3,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,9,2019-09-01
840,United States of America,,01321,Pomelos and grapefruits,2019,3.0,3,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,1,2019-01-01
840,United States of America,,01322,Lemons and limes,2019,4.0,4,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,9,2019-09-01
840,United States of America,,01322,Lemons and limes,2019,5.0,5,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,8,2019-08-01
840,United States of America,,01324,"Tangerines, mandarins, clementines",2019,5.0,5,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,2,2019-02-01
840,United States of America,,01510,Potatoes,2019,4.0,4,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,12,2019-12-01
840,United States of America,,01530,Sweet potatoes,2019,10.0,10,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,12,2019-12-01
840,United States of America,,0231,"Hen eggs in shell, fresh",2019,1.5,1.5,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,1,2019-01-01
840,United States of America,,21432,Grapefruit juice,2019,47.9738,47.9738,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,3,2019-03-01
840,United States of America,,01211,Asparagus,2018,9.0,9,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,11,2018-11-01
840,United States of America,,01212,Cabbages,2018,12.0,12,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,12,2018-12-01
840,United States of America,,01212,Cabbages,2018,12.0,12,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,11,2018-11-01
840,United States of America,,01212,Cabbages,2018,12.0,12,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,7,2018-07-01
840,United States of America,,01212,Cabbages,2018,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,9,2018-09-01
840,United States of America,,01212,Cabbages,2018,7.0,7,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,1,2018-01-01
840,United States of America,,01213,Cauliflowers and broccoli,2018,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,8,2018-08-01
840,United States of America,,01213,Cauliflowers and broccoli,2018,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,4,2018-04-01
840,United States of America,,01214,Lettuce and chicory,2018,7.0,7,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,12,2018-12-01
840,United States of America,,01214,Lettuce and chicory,2018,7.0,7,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,4,2018-04-01
840,United States of America,,01214,Lettuce and chicory,2018,10.0,10,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,12,2018-12-01
840,United States of America,,01215,Spinach,2018,12.0,12,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,11,2018-11-01
840,United States of America,,01216,Artichokes,2018,7.0,7,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,7,2018-07-01
840,United States of America,,01221,Watermelons,2018,10.0,10,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,8,2018-08-01
840,United States of America,,01229,Cantaloupes and other melons,2018,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,12,2018-12-01
840,United States of America,,01229,Cantaloupes and other melons,2018,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,10,2018-10-01
840,United States of America,,01231,"Chillies and peppers, green (<i>Capsicum</i> spp. and <i>Pimenta</i> spp.)",2018,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,9,2018-09-01
840,United States of America,,01232,Cucumbers and gherkins,2018,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,5,2018-05-01
840,United States of America,,01233,Eggplants (aubergines),2018,10.0,10,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,6,2018-06-01
840,United States of America,,01234,Tomatoes,2018,15.0,15,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,2,2018-02-01
840,United States of America,,01235,"Pumpkins, squash and gourds",2018,10.0,10,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,11,2018-11-01
840,United States of America,,01235,"Pumpkins, squash and gourds",2018,10.0,10,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,8,2018-08-01
840,United States of America,,01239.01,Okra,2018,12.0,12,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,3,2018-03-01
840,United States of America,,01241.90,"Other beans, green",2018,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,5,2018-05-01
840,United States of America,,01241.90,"Other beans, green",2018,6.0,6,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,3,2018-03-01
840,United States of America,,01251,Carrots and turnips,2018,3.0,3,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,5,2018-05-01
840,United States of America,,01251,Carrots and turnips,2018,12.0,12,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,8,2018-08-01
840,United States of America,,01252,Green garlic,2018,19.0,19,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,6,2018-06-01
840,United States of America,,01253.01,"Onions and shallots, green",2018,6.0,6,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,7,2018-07-01
840,United States of America,,01270,Mushrooms and truffles,2018,6.0,6,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,5,2018-05-01
840,United States of America,,01290.01,Green corn (maize),2018,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,6,2018-06-01
840,United States of America,,01290.90,"Other vegetables, fresh n.e.c.",2018,7.0,7,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,11,2018-11-01
840,United States of America,,01311,Avocados,2018,6.0,6,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,10,2018-10-01
840,United States of America,,01316,"Mangoes, guavas and mangosteens",2018,5.0,5,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,1,2018-01-01
840,United States of America,,01317,Papayas,2018,5.0,5,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,1,2018-01-01
840,United States of America,,01318,Pineapples,2018,5.0,5,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,4,2018-04-01
840,United States of America,,01321,Pomelos and grapefruits,2018,3.0,3,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,2,2018-02-01
840,United States of America,,01321,Pomelos and grapefruits,2018,3.0,3,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,11,2018-11-01
840,United States of America,,01322,Lemons and limes,2018,4.0,4,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,12,2018-12-01
840,United States of America,,01322,Lemons and limes,2018,5.0,5,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,6,2018-06-01
840,United States of America,,01324,"Tangerines, mandarins, clementines",2018,5.0,5,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,4,2018-04-01
840,United States of America,,01330,Grapes,2018,9.0,9,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,6,2018-06-01
840,United States of America,,01341,Apples,2018,4.0,4,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,8,2018-08-01
840,United States of America,,01342.01,Pears,2018,5.0,5,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,6,2018-06-01
840,United States of America,,01343,Apricots,2018,9.0,9,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,11,2018-11-01
840,United States of America,,01345,Peaches and nectarines,2018,5.0,5,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,12,2018-12-01
840,United States of America,,01346,Plums and sloes,2018,5.0,5,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,10,2018-10-01
840,United States of America,,01352,Kiwi fruit,2018,9.0,9,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,7,2018-07-01
840,United States of America,,01353.01,Raspberries,2018,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,8,2018-08-01
840,United States of America,,01354,Strawberries,2018,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,10,2018-10-01
840,United States of America,,01355.01,Blueberries,2018,8.0,8,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,4,2018-04-01
840,United States of America,,01355.02,Cranberries,2018,4.0,4,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,12,2018-12-01
840,United States of America,,01510,Potatoes,2018,4.0,4,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,10,2018-10-01
840,United States of America,,01530,Sweet potatoes,2018,10.0,10,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,1,2018-01-01
840,United States of America,,0231,"Hen eggs in shell, fresh",2018,1.5,1.5,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,10,2018-10-01
840,United States of America,,21397.01,Canned mushrooms,2018,35.0,35,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,9,2018-09-01
840,United States of America,,21431.01,Orange juice,2018,48.7721,48.7721,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,5,2018-05-01
840,United States of America,,21432,Grapefruit juice,2018,45.8415,45.8415,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,3,2018-03-01
840,United States of America,,21433,Pineapple juice,2018,41.3333,41.3333,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,9,2018-09-01
840,United States of America,,21434,Grape juice,2018,19.0909,19.0909,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,2,2018-02-01
840,United States of America,,21435.01,Apple juice,2018,26.6667,26.6667,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,9,2018-09-01
840,United States of America,,01211,Asparagus,2018,15.8,15.8%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,2,2018-02-01
840,United States of America,,01212,Cabbages,2018,7.4,7.4%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,4,2018-04-01
840,United States of America,,01213,Cauliflowers and broccoli,2018,6.7,6.7%,,Retailing,Retail,Broccoli,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,10,2018-10-01
840,United States of America,,01213,Cauliflowers and broccoli,2018,17.3,17.3%,,Retailing,Retail,Cauliflower,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,12,2018-12-01
840,United States of America,,01214,Lettuce and chicory,2018,8.3,8.3%,,Retailing,Retail,Lettuce,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,7,2018-07-01
840,United States of America,,01215,Spinach,2018,18.2,18.2%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,11,2018-11-01
840,United States of America,,01216,Artichokes,2018,20.8,20.8%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,7,2018-07-01
840,United States of America,,01221,Watermelons,2018,25.4,25.4%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,5,2018-05-01
840,United States of America,,01229,Cantaloupes and other melons,2018,18.2,18.2%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,1,2018-01-01
840,United States of America,,01232,Cucumbers and gherkins,2018,12.2,12.2%,,Retailing,Retail,Cucumbers,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,2,2018-02-01
840,United States of America,,01233,Eggplants (aubergines),2018,20.6,20.6%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,6,2018-06-01
840,United States of America,,01234,Tomatoes,2018,14.5,14.5%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,7,2018-07-01
840,United States of America,,01235,"Pumpkins, squash and gourds",2018,18.0,18.0%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,5,2018-05-01
840,United States of America,,01235,"Pumpkins, squash and gourds",2018,23.1,23.1%,,Retailing,Retail,Squash,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,2,2018-02-01
840,United States of America,,01239.01,Okra,2018,40.2,40.2%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,1,2018-01-01
840,United States of America,,01251,Carrots and turnips,2018,7.2,7.2%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,6,2018-06-01
840,United States of America,,01251,Carrots and turnips,2018,62.9,62.9%,,Retailing,Retail,Turnips,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,12,2018-12-01
840,United States of America,,01252,Green garlic,2018,5.1,5.1%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,1,2018-01-01
840,United States of America,,01270,Mushrooms and truffles,2018,17.3,17.3%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,2,2018-02-01
840,United States of America,,01290.90,"Other vegetables, fresh n.e.c.",2018,20.2,20.2%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,7,2018-07-01
840,United States of America,,01290.90,"Other vegetables, fresh n.e.c.",2018,47.4,47.4%,,Retailing,Retail,Escarole/endive,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,6,2018-06-01
840,United States of America,,01290.90,"Other vegetables, fresh n.e.c.",2018,5.8,5.8%,,Retailing,Retail,Brussel sprouts,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,9,2018-09-01
840,United States of America,,01290.90,"Other vegetables, fresh n.e.c.",2018,43.8,43.8%,,Retailing,Retail,Collard Greens,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,2,2018-02-01
840,United States of America,,01290.90,"Other vegetables, fresh n.e.c.",2018,26.6,26.6%,,Retailing,Retail,Kale,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,1,2018-01-01
840,United States of America,,01290.90,"Other vegetables, fresh n.e.c.",2018,8.5,8.5%,,Retailing,Retail,Celery,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,11,2018-11-01
840,United States of America,,01290.90,"Other vegetables, fresh n.e.c.",2018,22.5,22.5%,,Retailing,Retail,Honeydew,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,7,2018-07-01
840,United States of America,,01290.90,"Other vegetables, fresh n.e.c.",2018,22.7,22.7%,,Retailing,Retail,Radishes,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,11,2018-11-01
840,United States of America,,01311,Avocados,2018,19.0,19.0%,,Retailing,Retail,,,,Modelled Estimates,"Ron Porat;Amnon Lichter;Leon A. Terry;Roger Harker;Jean Buzby (2018), Postharvest losses of fruit and vegetables during retail and in consumers’ homes: Quantifications, causes, and means of prevention",, Reference has been generated automatically,12,2018-12-01
